,ACCOUNT_ID,CURRENCY_TYPE,Aggregate_Amount_In_Wallet
354,3f7c7f072d93cd65786efc269edc88f7,ETH,-1.139960382667
355,3f848c0fe30851aff516b3f16e4dc660,BTC,-0.9995329063999999
356,3f8acbcfa9a792357a3f467540ed9d2f,ETH,-92.81723084688
357,3f9732c305a8b22014fcde916fa75d06,ETH,-284.84149032516
358,3fb5dadcc18f2204e6ec6f1fbf941dde,BTC,-0.022580000000000003
359,3fce2d8dc2ac6e230e30e3393d238303,BTC,-120.201345
360,3ff74d3ab9332f4c2b07cbb5d9980527,LTC,-136.24375049039492
361,3ff8a98c0900389f8f5dee22aafc0f0b,LTC,-135.434980213899
362,4069677ea027031e79518cc193e57969,BTC,-67.6997883378
363,40890093d28aafbc249e4c8c0b5377a8,ETH,-12.504195
364,40c9b6fa14cbad86c69a7ee6fcc3b1b9,BTC,-38.1219661992
365,40d10af479ef6b0bf104c1f4ca952641,BTC,-0.019067898000000003
366,4122df9dcb07d0027b5d972e8da42b83,BTC,-63.291295250800005
367,412fa36c0b26dc5c785dacda743c29e0,BTC,-0.0403198
368,414480d211798bddf60f0e3d8e5aca54,ETH,-1262.43812995166
369,41594ac2d2464d095e093238662b7cac,BTC,-2042.0212854624
370,41770f905e5ce4fa0c71cc82cc76a53f,BTC,-77.826262806
371,418dcd638a1dda94aee265569ac03893,BTC,-0.36087883446
372,41bef541b7ee3743b350625eca00abbf,ETH,-344.14870611273
373,41fbd65531709f122d34d36ea3c714e6,BTC,-8.917583843
374,4273ceaac4639ba67e63b4cd9c15240d,BTC,-27.7061750017
375,428d23d9b60def973afa957e5c84a17a,BTC,-44935.27648066031
376,42902130e6ce1a634db185fc7512be4b,BTC,-9739.862785262829
377,429d1255724c7f461bb12c1debc394e2,BTC,-24009.641871335036
378,42e6c6686b59623b247a7511a0bb5f8d,BTC,0.0
379,42efbbfc4052d0ed596c6d4c25a500e1,BTC,-11024.787581234781
380,43acc1436c89bcb8d64d5d78a813a16c,BTC,-191.72879999999998
381,43f3e6a2738cce559780b871d614da45,LTC,-764.7127482834871
382,4415e8d3b19fd3db6d3130f117117372,LTC,-493.438343531662
383,4418d67fb3c2bd0c0e20230b501f0754,BTC,-705.6642099999999
384,4431b31b87b54c25c6d32fa385522f3f,LTC,-34.800675
385,4447899f8a36bec84eaa7eb91a9d6887,BTC,-981.1559701010507
386,4452ba85b0ea3ec8e7659f5a68b34fef,BTC,-1.9923895566499998
387,44604bf5e0beee6597ac5976467e99b9,BTC,-263.4392116946
388,446bc18254aa8321e1fee32be808413b,BTC,-0.5468375128
389,44bd76c99a1774d43c68a299faf806aa,ETH,-7.771516846703001
390,44ce082903f72b11d6d3147b87f4ab57,ETH,-115.77698471766901
391,45252fc12cdadaee91cecd35d6362903,BTC,-10.14140952
392,45276e670290a966a868cde6ea74d3a6,BTC,-16.9636693234
393,453cf1f8c3a856226a49b66f4efa053d,BTC,-0.2969910657999835
394,4547875ab6afd9e879595ca8ae202690,BTC,-0.008795563800000942
395,457963ef428740ace23fff08d38f17ac,BTC,-128.66988664317998
396,457e9e94a0ca2997326390d8a3874535,LTC,-242.940078679435
397,458234c31be03891657b2c18418f82c7,LTC,-89.1349
398,458a3ff6e9e895f4e64cbeb3840cec07,ETH,-490.72338773222
399,45b6ae18862ae74b751bb4d44ca6a7a2,BTC,-0.02813329999999885
400,45bfb896bc1021444df1898fc2d4b87e,ETH,-2945.4119885822297
401,45cdc30dae0a97c306a6df763aa70a99,LTC,-192.84107332796899
402,45dd9c5062b5bf13aadf1ba8829ed97a,BTC,-185.528554654
403,46222bbe9e9ab00fefedde7a833e9ebb,LTC,-55.28479123836368
404,46450a1e2fe7cbf0bf4e5e388b9753fd,BTC,-228.56637728232556
405,468f216141cb65d85c39e7e1faee1b07,BTC,-500.501589
406,46a4c2dc008225c1ed8c7de97fdba60c,BTC,-0.35641891430000006
407,46d51d1a13927652bff8cd8520630cc0,ETH,-4939.83830909276
408,4709dd6b497700356f538c56350b7b8c,BTC,-2.7619665492237
409,470e1c9b6f3afb02eb0cf29320095145,LTC,-95.674505241879
410,4710c07c667f9b14a044bdcc3544beca,BTC,0.0
411,4743f59123192729da48be7d1a9ceada,BTC,-749.9449996692999
412,4766bb25231a18c43d5e08ba09bdcfa8,BTC,-0.0225616
413,478c9bb1f075f76ad88b9fc035f98ad4,BTC,-59.23002341155056
414,479d2c13288cd21c70cc879f90670dbc,BTC,-9.074411125919992
415,47afc73bbba9c37062f559542aa307af,ETH,-223.89714457588002
416,47fcbbe6dbb03eb5ce86d113a0eded9a,BTC,-152.41474000951
417,4803600d84be2a0e8a3c6978a5e5d0b0,ETH,-1725.4400329269101
418,484fd08ccbc8825da520013c497b276f,ETH,0.0
419,485657ea861a4b809f87b3785f89dc89,BTC,-9.3969744
420,48582fc4f45271fd036bdd6f8e1ff7ef,ETH,-7514.074276943849
421,487eb55215fce34a79bff606ac2a1d03,BTC,-475.81030202430827
422,489ad40034709b63b27ad56561506928,BTC,-159.57717348199998
423,489d205b21390812af24ec4bbe008897,BTC,-0.0232759
424,48c40a8f4a0f05dfd3350b5df20d100e,BTC,-15.570826167880002
425,48c98a70ed17199ce5cbac2c296014d7,BTC,-32.21049
426,48ef0d7cfd94fc9c89c4f1d3f0f3fb2f,BTC,-10.15345366
427,49304177db7da21bde420f7a586d3c02,ETH,-190.11205133635
428,49aef02c7a3416f4fb26e40f14e90922,LTC,-5.598398698920004
429,49ce76e073f5a2b49dba1bec1b432956,BTC,-0.8137843152
430,4a0aea78ffcda7e86fe90aa0c9a9a797,ETH,-2710.508778766044
431,4a3fd3f9df377a123cad075b713136c1,LTC,-20.511459202351006
432,4a73abc978a018a1275b5bd8d76fb799,BTC,-4.588643459400001
433,4aba89a47b5b14d525d975866d38d554,BTC,-0.002537112
434,4babd281cc0545d0beb4bf0ad3391395,LTC,-992.9163445429859
435,4be3a267471ee6d93e5ba8e82e943a6c,BTC,-0.0836835839999995
436,4bf03b73e24afda02afe794178a58386,BTC,-0.3814776
437,4bf31bb60c881119918698ef7b50758d,BTC,-757.012545649
438,4c45d422fc67983b5238e3f1a0e90ad7,ETH,-1977.9903
439,4c63bc8496b859d7244b222401565503,BTC,-0.3225850425
440,4c94bbb24d5295f63b88c5e52ab3544d,BTC,-0.037989
441,4cb051473b51c7524bc35f237e3f4028,BTC,-0.001869295
442,4cc85851b17dbd6cd20d8cfda192c5ef,BTC,-0.0229968
443,4d56bded04fe4332fb68883a5e5db5eb,ETH,-1427.2034488168802
444,4d5be4d82c4f8f678f8a6206ab7a7773,BTC,-1.023373611
445,4d7ca58b1b96b9a3a9ec8028ad7c40ab,BTC,-5091.31657307313
446,4d97245a8aaba2432f92d8cfaf8cdb01,BTC,-1.2798519811999989
447,4dc5cf6976d186e331604d1317048c2a,BTC,-6702.004894963591
448,4ddec06fbd48144f92be754c871afb61,LTC,-7020.902691267174
449,4e820be49391e426b7875c46d94e6283,BTC,-3.0896951663805796e-14
450,4e8460d5b6228cdc9acdb40fdcf76d65,BTC,-11.944772302
451,4e98e7faaaeb0337c11dac1213db383a,BTC,-268.97404
452,4e9ba2a58a49d1bee381c99e97b912d7,BTC,-8523.61728632951
453,4ea60835e4afb2222578e7cb18dbffff,BTC,-32572.70205586668
454,4eaf27c592031956feada497b4275428,ETC,-53.8059775
455,4ebab6d87f35b97ea5822ac43eea7ea8,BTC,-13640.1045848898
456,4ef005760e7ab3dbf03167e7d74c667b,LTC,-721.7280251728059
457,4f0a81cae1f4ee455839cd339841006f,BTC,-0.0408952
458,4f1e0a2301f5cc4218018b790c7b333f,BTC,-5180.686609999999
459,4f3ee56b6718b12601a476c8b2edf979,BTC,-1.008522976
460,4f9572c09f0b66aadb498b38c156e6bf,LTC,-2341.3711
461,4fa9826403455637a22ee7ac13c57fbb,LTC,-1915.754499954106
462,4fd9b5546830890d324599c22ae61d30,ETH,-3673.170012237
463,4fe65ce2b904bcbe70cdce4285e73591,BTC,-0.40905511217
464,50136958b8ace492124e3a399c2d7174,ETH,-12455.379033176961
465,504fd0c50eb5f55b3f0bc715b3f40811,BTC,0.0
466,5061e54beedc8d68d78b2cfb29a3840b,LTC,-292.564097768
467,5062168f0249ac3151aa23d3fd6d59aa,BTC,-2075.89065505257
468,5064c6fc310f2f808282d7d4cc25c910,BTC,-60.274810656574374
469,509cb86d038975075410a8bc2dd15d65,BTC,-0.0106098132
470,50bde0fc1a709f3efd775f16b2f49e93,BTC,-79.008595752
471,50c62bba728cb5c1e6e9ade1c875d889,BTC,-0.0380316
472,50d29c01109ce47c9633231d9995cab6,ETH,-176.03240351528
473,50e5376721a5b7e530486c53c5df1413,BTC,-10.003981500000002
474,519297dd82193859868d777a729e20b9,BTC,-0.00487976
475,519d0715bc6a807f364e4cb5c0ce128f,ETH,-458.58504320998
476,51a50b2076603225212c5fc843e843c4,LTC,-853.7688572649299
477,51c7cba693ac029732b4fee67207dfc4,BTC,-21.10093863
478,51feabff6abcf022512c50ed673b8eca,ETC,-38.0069109842525
479,5216ea94382331e6ad03b636418ed073,ETH,-10.33703316276
480,5220da7aef0f660b573b841ed423d933,BTC,-0.0038652864000000005
481,523649228d223ad56f721071516a4c2f,BTC,-0.0403198
482,525128b2bef9033987d151bec56a7b69,LTC,-9.39773725527
483,52c0c8e6661cd7e2042a5c9fac4d648b,LTC,-250.1529
484,52d095a4a59b055611977b758d057426,LTC,-25927.86426966946
485,534290b3acfc0160471f71f00218b794,ETH,-4036.21117564654
486,5380609c5485738d457bf70c6cf8941d,BTC,-35.8832880828
487,53e9de02063b05babdf38561fc1555ec,ETH,-2733.12965406905
488,542c8ef6bfaaa5f499c54fe3572d2a66,BTC,-2103.8634610259996
489,5433d5c31950640f346bad78a083b8a3,LTC,-3285.662050103334
490,54978854a1d9a06b5a1829bc44bb8357,BTC,-61.26989795189998
491,54e37fbaefcf30562bc84f5bbceaec0c,BTC,-15.559658928700031
492,54e6c429f06c6714b9f465704efa771f,BTC,-0.023349500000000002
493,54eb7d70ee7445d9a1658a1d4a006c4f,BTC,-2988.4479917682
494,552d830306f58db91858ec4da1c7c2c7,ETH,-31234.19588068166
495,5557849542ff263a6bd0894233fbfd61,LTC,-213.67975150285403
496,55b0eaed879d7bc9b8ba53a5112f4e3c,BTC,-488.74054139232
497,561837a9b1e8d5c3a051c76ab929f8d5,BTC,-0.99775231
498,5628b7d9fcddd4f48ec5c45e91df93e9,BTC,-0.0241494
499,5701ebbdde2c727b8fd4da2da6d5dd4a,BTC,-0.038515037
500,574391eeb4ab18efa1a1a0546ec02cff,BTC,-918.6990719297999
501,57dde3c49fee43977b27bd2ca47c3ef5,BTC,-1.1319700000000001
502,58042004470fde88a64ad9ea6274dea4,ETH,-359.21673174925
503,5842ad9dcafed2729f47234c5e152a31,BTC,-691.70448457621
504,588b32706f7ac401cbc1c55368f5ce26,BTC,-414.2693170688001
505,58b41cab2b42ce01e3496999ac06849a,BTC,0.0
506,58e6a35ebf262b3bdb6b8dd6b9add0aa,BTC,-1.796029999054649e-05
507,5901918078841a3c7b94f800bdff8239,BTC,-166.04551556240003
508,590a6aa7c7c958fafe27815f8cee0e1c,BTC,-27.345130780000005
509,59521a9f86ddaa275e76838868990bf0,BTC,-509.7988987784
510,596645be7f284d6883606661ec81c5e9,BTC,-824.7644934847499
511,598db8ec72c58e68036d6f278112c882,BTC,-0.0417869
512,59a2067a33ea01e05882934bb877f943,BTC,-406.90010796661045
513,59ac85cc71bcc2dc48a5c1fb15f59080,BTC,-74.68194164890001
514,59fb88bbe0829ea9dccabf9c7c9384cc,BTC,-1457.9256635286001
515,5a04ff17e2ad92fb82e6c5cfec955bcf,BTC,-5.095743454999999
516,5a2a61d4dc50d922df28cd444df4cc66,BTC,-0.14332598036
517,5a333b5c631e2ea359b182ab1552e83b,BTC,-3551.5596712436895
518,5a44287d56e7682024338dd97e925fb4,BTC,-0.9785988378999999
519,5a66247eebb026b327875fef4ddd0646,BTC,-123.76820502466
520,5a9f8247e6fe26751f41a703d58d09cd,LTC,-267.6085258886204
521,5aca26036e6ecd3a3f5d15a967bb6d44,BTC,-131.83663960500002
522,5b2ad28149d76a27eaddb8289b77ddb9,LTC,-114.495282921924
523,5bb64a8c8370145ad988fe86a3ba4590,ETH,-965.13757602753
524,5c78389d9fab11b5ee5d91f2684eb01c,LTC,-148.776074624152
525,5c80cac92921e27be80d51e8eaa9731f,BTC,-2951.22550815887
526,5c83e65d08735bff8bb3b3f8e202486d,BTC,-0.0780178
527,5c97bbd9bf44aead9c5706d89a80cb11,LTC,-180.48616087846798
528,5ce7685ac05e62f630f05a045fddc021,ETH,-4307.993364906
529,5d2f4803cbc24f2787de7420bf04559b,BTC,-1995.5596372812
530,5d67b4c7705287e0a263bde798e62651,BTC,-4857.401442355117
531,5d795f369793d17235f524451261fd2d,BTC,0.0
532,5dbd7a95b15735efe849aae1e45eae32,BTC,-22.18911284125001
533,5dc09418a144210c9f80be92b6d6e2e7,LTC,-115.158142710312
534,5ded9d7d87076eafea0c61019524e750,BTC,-44.16924999999999
535,5e6b497a7adf283ab677732bf8d4c2f3,BTC,-0.9891763100000001
536,5e8317987b3533618e0f6e575e7c7a09,ETH,-998.6857756055699
537,5eb48dccfc75c1f52a908750001bee76,BTC,-28077.2398822705
538,5ebe7379a044d0d13e3ac4536452087e,BTC,-215.59050364559997
539,5ecd1a60cdd797cd3c930ace7fca7674,LTC,-474.008721046548
540,5ed2118e15b300e165bdc48d5630667e,BTC,-1.9802562367665643e-15
541,5ed2ce8f20be2409f1448db06b492ca3,BTC,-1.2553558822
542,5ed3a81bd63af399a0e825d2f4cecfc1,ETH,-7594.374907514
543,5ef7d1921f94c553c796ae111a4ec8e1,BTC,-0.0433122
544,5f48dda4d49a90a7120fcb2475d71dd7,BTC,-5.7554
545,5f7183b11966e319c158008f9fbf0759,BTC,-0.0260974
546,5f77f80a3ba1394fd1d22eb2cc9f44bd,BTC,-5.3043477588
547,5f86b7eab854a1070fd8cb907d8a2639,BTC,-281.55393038141614
548,5fabc1cc373be27767787c507c4b8b6d,BTC,-1454.0429337458202
549,5fb46eb9f9fcbdb3909b980bdc0dc3a8,LTC,-657.0384639633061
550,5fc06bd7d02c6d06c6b2f17e16e6cd4e,BTC,-29.97585312
551,5fea60ccad06ac32818e4a49f170a97f,BTC,-2.250603614400119
552,5ff6dcf7ce34ef4d81be5531d904d626,ETH,-5444.355113476848
553,600294fdea1e35d6e02dfffa33739995,BTC,0.0
554,600f157ad8253e1ecca706c2af29fb06,BTC,-505.2262147380698
555,60310096ce0e325050044fd4dcc72f3b,ETH,-4961.858188167558
556,607a3158455a054367647f14bec234e0,BTC,-108.5332002039
557,60b56ef9967c2e1cc12678725ea008fc,BTC,-10.045889940000002
558,6104aabc2a2ce1f8aa71576bab8d5236,BTC,-0.0450679
559,613a5dd6f48868c5ed0309fb4d58392d,BTC,-0.5262333053700001
560,61463a641ada8944e8589debfff685aa,BTC,-28.89237909269367
561,61482112e3536461d69f544cc7e86f5a,BTC,-137.28724032000002
562,620ef7da2d1f798eb825f05b8471f58f,BTC,-4809.12328455121
563,630fd4247ed6890086607f15484680d8,BTC,-291.69005440995994
564,632857667575f02e6231c2ce844f807d,ETH,-285.838
565,637bb100ed9ed509990b6bdf13a0570e,ETH,-610.6953000000001
566,6393728e36e4021bf12e68c4d4c81d7c,BTC,-141778.7746718925
567,639ec7bff25c2d09b56d198230f44296,ETH,-741.6317851431601
568,63dd85c9860f55d28fe07228596597ee,BTC,-0.7771679676000001
569,63e2af54d22abe42a9f88934f6484a5b,BTC,-1.007697456
570,6402110a61392ec2398eb47b8376bc64,LTC,-810.6945799090591
571,640ba6c6c6f98c94ee4a18e066be35f1,BTC,0.0
572,64ecc7df7b0154f2eff555798dd82155,BTC,-163.10670644720622
573,6513017b577c5908cd384522f64cd0b3,ETH,0.0
574,652cb124e18596547de31c2d153f04da,BTC,0.0
575,6577ed9c21c2ea26330bb262a66dc66f,ETH,-295.08678003441
576,65aca2d5f1e1f6ebd52fec4f4016b5d0,BTC,-0.0435858
577,65b3fbb1fbfb6d3da5f9d5dd3dc2f164,BTC,0.0
578,65d56196c74f5aa2fdc8758545c7becf,LTC,-73.089430026477
579,65ed23ce4fa5f7ea64b48cb0df71ebc6,BTC,-20.111894208549998
580,6605c99a9e9a65275e33ff7b5cef7dee,ETH,-14073.237392949415
581,661171f87ce75575f503f35fc18aef16,BTC,-0.98703298
582,6698fa6431c2855b2f4992a340be5d59,ETH,-2871.61293838218
583,6754624902b976d5f594e114b811497a,ETH,-110.09008817713
584,67745bd73b2b700a7b4e153d990dae95,BTC,-2.9401639789
585,678d0c6c17807a950d602193d6fa8efa,LTC,-14809.156498188328
586,67b2454fb9c289c94ce9848a96f46490,BTC,-0.12626672249999998
587,67c8e1a24ae3fc0d3b978642f2e56cc7,ETH,-384.7055757126472
588,67caef566fa016a04b12f8d39c252693,ETH,-28.65002801689368
589,67d3cb53365a80afb2901f195aa790f2,BTC,-0.037989
590,67fcd74907865b6fade8224420cfd95a,ETH,-35380.07079909923
591,67ffda68f0e74994d5438897048c90c7,LTC,-46.141949999999994
592,683da120d30d1ec09a624b9400c2e5e4,BTC,-405.6144441013
593,68a76a7634b96eb29528f8f9066be3ab,BTC,-7589.804510707998
594,68e0b1afd9bb6e90c3657ce22130101b,LTC,-21848.2475
595,68f056e78ae95d70c102af50b8323089,BTC,-188.2646890977
596,691ee44a942cf5f5b085cca79c4423f5,BTC,-539.646588932
597,696536d2f57367b7d51e57c4015c490c,ETH,-14512.857859827862
598,69900d9263f9196784d5833ea0fd382e,BTC,-47.43403729760714
599,69a67072c89d5ec4554f95b41ba1557c,BTC,-0.56359176601
600,6a36942f21ca8c5b0b206cb38ba3d533,BTC,0.0
601,6a38052e9e21ba5be52c370cace03a23,ETH,-334.045
602,6a51910ff8b5f4a0cd1a318dc5c99724,BTC,-245.53512668431992
603,6a7c12515dcfc0f77f50c80420b270c5,BTC,-1.05639631286
604,6ac3d7ce9b2fc02f11bc90ecb0c7f726,BTC,-7385.683403200308
605,6ae584ce36dbf9daf1ac5edb7346d19b,ETH,-17067.494753837902
606,6b0546438ac4fa303220bf1a9ef0508b,BTC,-28.2310702101
607,6b1ec260e76b521eb69422cf57d4f2c9,BTC,-33342.38343682968
608,6b3cae2331cb46e5a893b62be285cba1,BTC,-1159.7069000000001
609,6b4474e9d23fda63b0b5762347dd7e09,BTC,-4903.548378847099
610,6b7b0ee135d14d17e8da1e5830369d65,BTC,-1990.6560896052
611,6bcde7678d40d300a0b22f5caa12e0e3,BTC,-0.022580000000000003
612,6c1c1fd4c35f84fe5c73b2402c356d69,ETH,-1044.8065940676
613,6c3cf71d7d1acb0fd4c4ce7a4bd5c8c2,ETH,-39489.064574907985
614,6c61e7675080821b89b51fa3020e07cc,BTC,-0.032605300000000004
615,6ca8ce7944967b25aca4302e134e7d56,BTC,-0.07604399999999999
616,6ca915b3391c86e6aebc44bae9c8dcf7,BTC,-49.505624388300006
617,6cf1f8d4f65054bdf44d9998e5578395,BTC,-0.9929126
618,6cfcd603894f4ba2a8e33554bc9deb80,ETH,-670.2476593259
619,6cff7f487f554cd7f6e27bb0ebfd86a6,BTC,-0.15990321606000002
620,6d426dd4bee986f456583271d64d66d0,BTC,-200.30333315422305
621,6d4c4c8562e91a24cdc2457a184d29af,BTC,-0.14125325489999999
622,6d7466f696fe307ca285a126dc07f5e7,BTC,-10866.774347130955
623,6d8f346fc00553da4f3015e250846553,BTC,-359.67035277019994
624,6da6b8d98e359f1c8816bbd57a192d0c,ETH,-14740.093304299538
625,6dc9f3b0b04e7f68c376920a329db39d,ETH,-258.90111105874996
626,6de48968c2570e8b93f0e5bec5953057,BTC,-1458.7662475284003
627,6e26a4ae2489c4d563a86d05a2330db2,BTC,-17805.4582962712
628,6e4259b9f47c3ef8b9d99a9ba87ca0bb,BTC,-370.21716949279994
629,6e5d4d114ae24e5124eebaabbf6cbd89,ETH,-5347.389776325215
630,6e839c7391a057ee0a238c84404929d1,BTC,-364.20179698280003
631,6ec2c984e1abbec52b63fe0b4442f0d0,LTC,-140.9346
632,6eff9c1137a681a5e190a61578081bbc,BTC,-9.984211415599999
633,6f9a4907e22ac06075eea2e710dc9cbd,LTC,-328.2822
634,6fb4b8bed7a8b7237c11dbebe5ab7119,BTC,-15.73678054945
635,701bcff73b2b8411aa251ef121a3cd26,BTC,-25218.953223734683
636,703a91e091f020c22ce7cb68b6d7f06c,BTC,-501.0517128058439
637,70922b363b1cc6d7edf8314ecf7c9a48,BTC,-44.9413754379
638,70b82c79c7f3fd0cde51bee0e6afbbb9,BTC,-1326.59
639,70b9f98f8ebb4edc8088ffab84d3df6e,LTC,-55.514403115136005
640,70ba1e7bfca7075bbef912d4457019da,ETH,-3.9845300000000003
641,70e59f4e78ded70283671d2c7d4bb1e3,LTC,-48.28613759219999
642,70ffddf5059e07801967b2bd085f9fb1,BTC,-22.283955
643,710f3e7479ad9360f9b6d43cd0bad897,ETH,-390.935631847249
644,711272d1f22db73aa1fc336a8927b55d,BTC,-0.0382775
645,71187889aea524ee682ee53cec5301cc,BTC,-92.32808000000001
646,717d2eee0a62c893528b21f0e4a5a5cf,LTC,-165.680589703636
647,7193ff29bc24e3e57efab8a65eebc423,BTC,-1.3414021679999975
648,71e3aeb622ab261f2e28e10a995256d2,BTC,-102.75584159819999
649,720f95ea33580b53b0a4d1b812a0ceb7,BTC,0.0
650,721cee3e9a5f275f3690b185e66b29c8,BTC,-98.49911882236002
651,7260d76baa37ac8e10aa9a140043af12,ETH,-2790.9970000000003
652,7276dfad32d28292fd22f7c8e13fabc7,BTC,-1813.5249175521196
653,730e42258685cec259c848c6e884486b,ETH,-27.29414920825003
654,731881ced0667fb15d72c7c42bf37944,ETH,-3198.30637354978
655,731c137cddfa60106d7ca38a1dd11ce6,BTC,-47.89294386590001
656,7329459563a3aff94082880554eb252e,BTC,-0.6398762424999911
657,732ff5fe5839cd1f1a25773993546ab7,LTC,-111.103194802
658,733abb8c5e17d0a60569e921446dbfc6,ETH,-305.6418051503972
659,7353c3d7a3fa83a70437b095d046bf98,BTC,-26.367301226609996
660,737144ca425e60d45e980c88144b4ea0,BTC,-4.092646269400001
661,737313aa8867ef16313c3234167362e2,LTC,-189.61716424336902
662,739aa965b538fe4973127223acd4311f,BTC,-12277.7806070649
663,7403085a3407f71d41c11e829309f142,BTC,-499.2062555879
664,7403e2d84e16ca94c8268903d0b14af6,BTC,-0.15882389804
665,742420a985a1047a7be7c8b9a10db6d1,BTC,-11111.97416947107
666,7471f3ade52604e4d4530b5c2e012371,LTC,-17907.141366134336
667,74f91cf0111979a563474537cbc69b13,BTC,-242.157830166
668,75559849ae901ca6cfef9878e367fc88,ETH,-20.135935660590043
669,755f9335307b4ea3c0cff98d3574f9c0,ETH,-8.47580571574
670,7563181c6e7272cfdd13f198d0ba3735,BTC,-10.025152741800001
671,757dfff69dfbe33f20b20e9a76962dfb,BTC,-7071.223269383095
672,7599542a26558c45089d0c12bb91e9db,BTC,-236.931727796
673,75f1b2fa786a02ec25bdd88c912e6791,BTC,-16.374150390500002
674,7619a183cc5d14836c6b12968858bd08,BTC,-37950.44522394041
675,762445fb8a3555efc7cbc94af44a6be2,LTC,-261.23626776030403
676,7633cb21d664d3e6c70cf9759a64f4db,ETH,-1424.2167898401988
677,765e51d055e6c90b84eecc4c52545e25,LTC,-3601.3407582228538
678,7677c4de4aa3e1d52b3404bd0288842f,BTC,-0.022339
679,767917b014becaaaf040c62e6dbaa9d1,BTC,-19.1396632172
680,7683d9e7f05d53981cc68c2dff6e5097,LTC,-230.36623021143998
681,76aa7f65081425d09c819c4d888a3bc6,BTC,-0.6234110181000001
682,76b1db97fd173f778599e3b520dfbac8,ETH,-62.95186519304001
683,771f8019fe62de0b6d6a0b36756e5a41,BTC,-278.88623442
684,772283ae84e8707e243d438b377ef576,BTC,0.0
685,77581267babbbde1ae8c20137c9b8b2e,BTC,-3.4182134050900004
686,779cf32af9b9869233d222cf4a3dd927,BTC,-6845.6297504634995
687,77d649c7848adaa323631a171a58d7f4,LTC,-1047.609708997027
688,77e1cd2f8545e37747e6b49b0888bd4d,ETH,0.0
689,78210573b6a8594518dc64a1babc80fa,BTC,-0.0240463
690,78246a8500a80c3092ef866d978bead9,BTC,-2501.2910409097
691,78389c23d681508c9d0110788e0a98ef,BTC,-108.04784123926
692,788319b27a5592cd33bc54688eb0644d,ETH,-237.11604395001
693,78af786c018b5c61401f4b03d062d265,BTC,-9015.287357600004
694,78da252a3ab138b468fb8bd4edad9beb,BTC,-1622.0237823465563
695,78e7831f6d61869de6114aa8f7ed7630,BTC,-1499.3903731462
696,78f21c82cb11cbc00cafd01c83d14efd,ETH,-56220.330843224314
697,7957c837894da4aeb0b59a431d3f65b3,BTC,-4408.335645484971
698,79abe0232f2d11d213bd8ffe7f12fc5a,BTC,-1.1171931306
699,79b9ac5b9dff1f6ce68f3a959003b68b,BTC,-660.8596842764
700,79dae39258fbcbd545a6e452c10e7704,LTC,-193.8508
701,7a1fc6fad7a59dfe77313322cd01eb5a,LTC,-320.2532
702,7a2b5efa7dc1db585f5fabd02d384ffd,BTC,-0.09644154450000683
